id,pid,type,x,y,attr,person,img_id,hidden
6,1,Left Shoulder,278,595,,1,Tamil Nadu Chola_I169.png,False
7,6,Left Elbow,269,630,,1,Tamil Nadu Chola_I169.png,False
8,7,Left Wrist,225,653,,1,Tamil Nadu Chola_I169.png,False
9,1,Right Shoulder,209,613,,1,Tamil Nadu Chola_I169.png,False
10,9,Right Elbow,192,647,,1,Tamil Nadu Chola_I169.png,False
11,10,Right Wrist,174,592,,1,Tamil Nadu Chola_I169.png,False
12,1,Left Hip,309,611,,1,Tamil Nadu Chola_I169.png,False
13,1,Right Hip,295,660,,1,Tamil Nadu Chola_I169.png,True
14,13,Right Knee,339,660,,1,Tamil Nadu Chola_I169.png,True
15,14,Right Ankle,369,642,,1,Tamil Nadu Chola_I169.png,False
0,-1,Root,0,0,Metal figurine of Indian God probably Shiva in natarajan posture,0,Tamil Nadu Chola_I170.png,True
1,0,Forehead,336,257,,0,Tamil Nadu Chola_I170.png,False
2,1,Nose,340,289,,0,Tamil Nadu Chola_I170.png,False
3,1,Mouth,341,298,,0,Tamil Nadu Chola_I170.png,False
4,1,Left Eye,354,269,,0,Tamil Nadu Chola_I170.png,False
5,1,Right Eye,323,268,,0,Tamil Nadu Chola_I170.png,False
6,1,Left Ear,372,257,,0,Tamil Nadu Chola_I170.png,False
7,1,Right Ear,300,269,,0,Tamil Nadu Chola_I170.png,False
8,1,Left Shoulder,399,324,,0,Tamil Nadu Chola_I170.png,False
9,8,Left Elbow,458,417,,0,Tamil Nadu Chola_I170.png,False
10,9,Left Wrist,503,356,,0,Tamil Nadu Chola_I170.png,False
11,8,Left Elbow,350,379,,0,Tamil Nadu Chola_I170.png,False
12,11,Left Wrist,258,404,,0,Tamil Nadu Chola_I170.png,False
13,1,Right Shoulder,259,323,,0,Tamil Nadu Chola_I170.png,False
14,13,Right Elbow,215,419,,0,Tamil Nadu Chola_I170.png,True
15,14,Right Wrist,245,392,,0,Tamil Nadu Chola_I170.png,True
16,13,Right Elbow,175,364,,0,Tamil Nadu Chola_I170.png,True
17,16,Right Wrist,154,329,,0,Tamil Nadu Chola_I170.png,False
18,1,Left Hip,372,433,,0,Tamil Nadu Chola_I170.png,False
19,18,Left Knee,276,571,,0,Tamil Nadu Chola_I170.png,False
20,19,Left Ankle,335,666,,0,Tamil Nadu Chola_I170.png,False
21,18,Left Knee,307,437,,0,Tamil Nadu Chola_I170.png,True
22,1,Right Hip,309,436,,0,Tamil Nadu Chola_I170.png,False
23,22,Right Knee,276,452,,0,Tamil Nadu Chola_I170.png,False
24,23,Right Ankle,204,534,,0,Tamil Nadu Chola_I170.png,False
0,-1,Root,0,0,Human like creature at the foot of shiva,1,Tamil Nadu Chola_I170.png,True
1,0,Forehead,266,685,,1,Tamil Nadu Chola_I170.png,False
2,1,Nose,272,694,,1,Tamil Nadu Chola_I170.png,False
3,1,Mouth,277,701,,1,Tamil Nadu Chola_I170.png,False
4,1,Left Eye,276,686,,1,Tamil Nadu Chola_I170.png,True
5,1,Right Eye,260,693,,1,Tamil Nadu Chola_I170.png,False
0,-1,Root,0,0,Metal sculpture of Hindu god probably Vishnu with four hands in standing posture,0,Tamil Nadu Chola_I171.png,True
1,0,Forehead,320,203,,0,Tamil Nadu Chola_I171.png,False
2,1,Nose,321,232,,0,Tamil Nadu Chola_I171.png,False
3,1,Mouth,321,242,,0,Tamil Nadu Chola_I171.png,False
4,1,Left Eye,337,217,,0,Tamil Nadu Chola_I171.png,False
5,1,Right Eye,305,221,,0,Tamil Nadu Chola_I171.png,False
6,1,Left Ear,365,221,,0,Tamil Nadu Chola_I171.png,False
7,1,Right Ear,289,226,,0,Tamil Nadu Chola_I171.png,False
8,1,Left Shoulder,403,291,,0,Tamil Nadu Chola_I171.png,False
9,8,Left Elbow,431,362,,0,Tamil Nadu Chola_I171.png,False
10,9,Left Wrist,452,352,,0,Tamil Nadu Chola_I171.png,False
11,8,Left Elbow,460,322,,0,Tamil Nadu Chola_I171.png,True
12,11,Left Wrist,481,313,,0,Tamil Nadu Chola_I171.png,False
13,1,Right Shoulder,252,300,,0,Tamil Nadu Chola_I171.png,False
14,13,Right Elbow,252,387,,0,Tamil Nadu Chola_I171.png,False
15,14,Right Wrist,244,427,,0,Tamil Nadu Chola_I171.png,True
16,13,Right Elbow,230,359,,0,Tamil Nadu Chola_I171.png,False
17,16,Right Wrist,183,342,,0,Tamil Nadu Chola_I171.png,False
18,1,Left Hip,358,432,,0,Tamil Nadu Chola_I171.png,False
19,18,Left Knee,379,542,,0,Tamil Nadu Chola_I171.png,False
20,19,Left Ankle,390,660,,0,Tamil Nadu Chola_I171.png,False
21,1,Right Hip,280,419,,0,Tamil Nadu Chola_I171.png,False
22,21,Right Knee,301,555,,0,Tamil Nadu Chola_I171.png,False
23,22,Right Ankle,323,654,,0,Tamil Nadu Chola_I171.png,False
0,-1,Root,0,0,Metal sculpture of Indian Hindu god probably on a snake,0,Tamil Nadu Chola_I173.png,True
1,0,Forehead,137,68,,0,Tamil Nadu Chola_I173.png,False
2,1,Nose,142,84,,0,Tamil Nadu Chola_I173.png,False
3,1,Mouth,141,93,,0,Tamil Nadu Chola_I173.png,False
4,1,Left Eye,149,71,,0,Tamil Nadu Chola_I173.png,False
5,1,Right Eye,129,75,,0,Tamil Nadu Chola_I173.png,False
6,1,Left Ear,166,62,,0,Tamil Nadu Chola_I173.png,False
7,1,Right Ear,116,67,,0,Tamil Nadu Chola_I173.png,False
8,1,Left Shoulder,184,107,,0,Tamil Nadu Chola_I173.png,False
9,8,Left Elbow,246,117,,0,Tamil Nadu Chola_I173.png,False
10,9,Left Wrist,251,74,,0,Tamil Nadu Chola_I173.png,False
11,1,Right Shoulder,98,118,,0,Tamil Nadu Chola_I173.png,False
12,11,Right Elbow,72,172,,0,Tamil Nadu Chola_I173.png,False
13,12,Right Wrist,90,171,,0,Tamil Nadu Chola_I173.png,False
14,1,Left Hip,162,207,,0,Tamil Nadu Chola_I173.png,False
15,14,Left Knee,197,277,,0,Tamil Nadu Chola_I173.png,False
16,15,Left Ankle,159,349,,0,Tamil Nadu Chola_I173.png,False
17,1,Right Hip,110,192,,0,Tamil Nadu Chola_I173.png,False
18,17,Right Knee,67,253,,0,Tamil Nadu Chola_I173.png,False
19,18,Right Ankle,114,320,,0,Tamil Nadu Chola_I173.png,False
0,-1,Root,0,0,Human figure like figure probably in a snake form,1,Tamil Nadu Chola_I173.png,True
1,0,Forehead,139,392,,1,Tamil Nadu Chola_I173.png,False
2,1,Nose,139,400,,1,Tamil Nadu Chola_I173.png,True
3,1,Mouth,139,405,,1,Tamil Nadu Chola_I173.png,True
4,1,Left Eye,145,400,,1,Tamil Nadu Chola_I173.png,True
5,1,Right Eye,134,398,,1,Tamil Nadu Chola_I173.png,True
6,1,Left Ear,152,400,,1,Tamil Nadu Chola_I173.png,True
7,1,Right Ear,125,402,,1,Tamil Nadu Chola_I173.png,True
8,1,Left Shoulder,157,414,,1,Tamil Nadu Chola_I173.png,True
9,8,Left Elbow,171,426,,1,Tamil Nadu Chola_I173.png,True
10,9,Left Wrist,147,424,,1,Tamil Nadu Chola_I173.png,False
11,1,Right Shoulder,116,419,,1,Tamil Nadu Chola_I173.png,False
12,11,Right Elbow,124,439,,1,Tamil Nadu Chola_I173.png,False
13,12,Right Wrist,141,425,,1,Tamil Nadu Chola_I173.png,False
0,-1,Root,0,0,Metal sculpture of a woman in standing position ,0,Tamil Nadu Chola_I174.png,True
1,0,Forehead,1398,630,,0,Tamil Nadu Chola_I174.png,False
2,1,Nose,1394,767,,0,Tamil Nadu Chola_I174.png,False
3,1,Mouth,1386,838,,0,Tamil Nadu Chola_I174.png,False
4,1,Left Eye,1473,697,,0,Tamil Nadu Chola_I174.png,False
5,1,Right Eye,1339,685,,0,Tamil Nadu Chola_I174.png,False
6,1,Left Ear,1629,728,,0,Tamil Nadu Chola_I174.png,False
7,1,Right Ear,1288,842,,0,Tamil Nadu Chola_I174.png,True
8,1,Left Shoulder,1676,999,,0,Tamil Nadu Chola_I174.png,False
9,8,Left Elbow,1825,1500,,0,Tamil Nadu Chola_I174.png,False
10,9,Left Wrist,2013,1990,,0,Tamil Nadu Chola_I174.png,False
11,1,Right Shoulder,1202,983,,0,Tamil Nadu Chola_I174.png,False
12,11,Right Elbow,1124,1539,,0,Tamil Nadu Chola_I174.png,False
13,12,Right Wrist,1073,1414,,0,Tamil Nadu Chola_I174.png,False
14,1,Left Hip,1712,1622,,0,Tamil Nadu Chola_I174.png,False
15,14,Left Knee,1641,2397,,0,Tamil Nadu Chola_I174.png,False
16,15,Left Ankle,1547,3028,,0,Tamil Nadu Chola_I174.png,False
17,1,Right Hip,1281,1723,,0,Tamil Nadu Chola_I174.png,False
18,17,Right Knee,1249,2405,,0,Tamil Nadu Chola_I174.png,False
19,18,Right Ankle,1292,3052,,0,Tamil Nadu Chola_I174.png,False
0,-1,Root,0,0,Bronze Statute of Indian god and goddess probably shiva and parvati,0,Tamil Nadu Chola_I140.png,True
1,0,Forehead,230,109,,0,Tamil Nadu Chola_I140.png,False
2,1,Nose,229,132,,0,Tamil Nadu Chola_I140.png,False
3,1,Mouth,231,142,,0,Tamil Nadu Chola_I140.png,False
4,1,Left Eye,245,120,,0,Tamil Nadu Chola_I140.png,False
5,1,Right Eye,220,120,,0,Tamil Nadu Chola_I140.png,False
6,1,Left Ear,260,122,,0,Tamil Nadu Chola_I140.png,False
7,1,Right Ear,206,123,,0,Tamil Nadu Chola_I140.png,False
8,1,Left Shoulder,278,174,,0,Tamil Nadu Chola_I140.png,False
9,8,Left Elbow,275,209,,0,Tamil Nadu Chola_I140.png,True
10,9,Left Wrist,334,268,,0,Tamil Nadu Chola_I140.png,True
11,1,Right Shoulder,173,166,,0,Tamil Nadu Chola_I140.png,False
12,11,Right Elbow,141,225,,0,Tamil Nadu Chola_I140.png,False
13,12,Right Wrist,114,188,,0,Tamil Nadu Chola_I140.png,False
14,11,Right Elbow,148,241,,0,Tamil Nadu Chola_I140.png,True
15,14,Right Wrist,163,230,,0,Tamil Nadu Chola_I140.png,False
16,1,Left Hip,234,264,,0,Tamil Nadu Chola_I140.png,False
17,16,Left Knee,236,364,,0,Tamil Nadu Chola_I140.png,False
18,17,Left Ankle,236,448,,0,Tamil Nadu Chola_I140.png,False
19,1,Right Hip,178,251,,0,Tamil Nadu Chola_I140.png,False
20,19,Right Knee,191,364,,0,Tamil Nadu Chola_I140.png,False
21,20,Right Ankle,197,442,,0,Tamil Nadu Chola_I140.png,False
0,-1,Root,0,0,Bronze figure of female god probably parvati,1,Tamil Nadu Chola_I140.png,True
1,0,Forehead,311,169,,1,Tamil Nadu Chola_I140.png,False
2,1,Nose,311,188,,1,Tamil Nadu Chola_I140.png,False
3,1,Mouth,312,195,,1,Tamil Nadu Chola_I140.png,False
4,1,Left Eye,319,177,,1,Tamil Nadu Chola_I140.png,False
5,1,Right Eye,303,179,,1,Tamil Nadu Chola_I140.png,False
6,1,Left Ear,335,179,,1,Tamil Nadu Chola_I140.png,False
7,1,Right Ear,294,179,,1,Tamil Nadu Chola_I140.png,False
8,1,Left Shoulder,352,220,,1,Tamil Nadu Chola_I140.png,False
9,8,Left Elbow,349,279,,1,Tamil Nadu Chola_I140.png,False
10,9,Left Wrist,356,341,,1,Tamil Nadu Chola_I140.png,False
11,1,Right Shoulder,279,214,,1,Tamil Nadu Chola_I140.png,False
12,11,Right Elbow,270,265,,1,Tamil Nadu Chola_I140.png,False
13,12,Right Wrist,257,263,,1,Tamil Nadu Chola_I140.png,False
14,1,Left Hip,323,299,,1,Tamil Nadu Chola_I140.png,False
15,14,Left Knee,319,388,,1,Tamil Nadu Chola_I140.png,False
16,15,Left Ankle,317,454,,1,Tamil Nadu Chola_I140.png,False
17,1,Right Hip,272,290,,1,Tamil Nadu Chola_I140.png,False
18,17,Right Knee,285,390,,1,Tamil Nadu Chola_I140.png,False
19,18,Right Ankle,296,454,,1,Tamil Nadu Chola_I140.png,False
0,-1,Root,0,0,Stone figure of Indian god in natarajan pose,0,Tamil Nadu Chola_I141.png,True
1,0,Forehead,261,135,,0,Tamil Nadu Chola_I141.png,False
2,1,Nose,262,162,,0,Tamil Nadu Chola_I141.png,False
3,1,Mouth,266,174,,0,Tamil Nadu Chola_I141.png,False
4,1,Left Eye,276,146,,0,Tamil Nadu Chola_I141.png,False
5,1,Right Eye,247,148,,0,Tamil Nadu Chola_I141.png,False
6,1,Left Ear,292,166,,0,Tamil Nadu Chola_I141.png,False
7,1,Right Ear,222,150,,0,Tamil Nadu Chola_I141.png,False
8,1,Left Shoulder,327,203,,0,Tamil Nadu Chola_I141.png,False
9,8,Left Elbow,390,280,,0,Tamil Nadu Chola_I141.png,False
10,9,Left Wrist,428,229,,0,Tamil Nadu Chola_I141.png,False
11,8,Left Elbow,227,252,,0,Tamil Nadu Chola_I141.png,False
12,11,Left Wrist,153,272,,0,Tamil Nadu Chola_I141.png,False
13,1,Right Shoulder,193,204,,0,Tamil Nadu Chola_I141.png,False
14,13,Right Elbow,108,260,,0,Tamil Nadu Chola_I141.png,False
15,14,Right Wrist,137,254,,0,Tamil Nadu Chola_I141.png,False
16,13,Right Elbow,119,234,,0,Tamil Nadu Chola_I141.png,False
17,16,Right Wrist,66,202,,0,Tamil Nadu Chola_I141.png,False
18,1,Left Hip,306,314,,0,Tamil Nadu Chola_I141.png,False
19,18,Left Knee,219,332,,0,Tamil Nadu Chola_I141.png,False
20,19,Left Ankle,120,415,,0,Tamil Nadu Chola_I141.png,False
21,1,Right Hip,241,312,,0,Tamil Nadu Chola_I141.png,True
22,21,Right Knee,176,447,,0,Tamil Nadu Chola_I141.png,False
23,22,Right Ankle,241,542,,0,Tamil Nadu Chola_I141.png,False
0,-1,Root,0,0,Stone figure of Indian god,0,Tamil Nadu Chola_I142.png,True
1,0,Forehead,698,275,,0,Tamil Nadu Chola_I142.png,False
2,1,Nose,728,418,,0,Tamil Nadu Chola_I142.png,False
3,1,Mouth,708,501,,0,Tamil Nadu Chola_I142.png,False
4,1,Left Eye,801,368,,0,Tamil Nadu Chola_I142.png,False
5,1,Right Eye,585,359,,0,Tamil Nadu Chola_I142.png,False
6,1,Left Ear,910,639,,0,Tamil Nadu Chola_I142.png,False
7,1,Right Ear,403,619,,0,Tamil Nadu Chola_I142.png,False
8,1,Left Shoulder,988,782,,0,Tamil Nadu Chola_I142.png,True
9,8,Left Elbow,1008,983,,0,Tamil Nadu Chola_I142.png,True
10,9,Left Wrist,757,816,,0,Tamil Nadu Chola_I142.png,False
11,1,Right Shoulder,113,880,,0,Tamil Nadu Chola_I142.png,False
12,11,Right Elbow,19,1333,,0,Tamil Nadu Chola_I142.png,True
0,-1,Root,0,0,Stone sculpture of woman in dancing pose,0,Tamil Nadu Chola_I143.png,True
1,0,Forehead,221,80,,0,Tamil Nadu Chola_I143.png,False
2,1,Nose,229,98,,0,Tamil Nadu Chola_I143.png,False
3,1,Mouth,229,108,,0,Tamil Nadu Chola_I143.png,False
4,1,Left Eye,238,92,,0,Tamil Nadu Chola_I143.png,False
5,1,Right Eye,212,91,,0,Tamil Nadu Chola_I143.png,False
6,1,Left Ear,254,129,,0,Tamil Nadu Chola_I143.png,False
7,1,Right Ear,180,120,,0,Tamil Nadu Chola_I143.png,False
8,1,Left Shoulder,264,144,,0,Tamil Nadu Chola_I143.png,False
9,8,Left Elbow,313,139,,0,Tamil Nadu Chola_I143.png,False
10,9,Left Wrist,354,120,,0,Tamil Nadu Chola_I143.png,False
11,1,Right Shoulder,161,139,,0,Tamil Nadu Chola_I143.png,False
12,11,Right Elbow,131,141,,0,Tamil Nadu Chola_I143.png,False
13,12,Right Wrist,89,140,,0,Tamil Nadu Chola_I143.png,False
14,1,Left Hip,244,223,,0,Tamil Nadu Chola_I143.png,True
15,14,Left Knee,128,299,,0,Tamil Nadu Chola_I143.png,False
16,15,Left Ankle,110,227,,0,Tamil Nadu Chola_I143.png,False
17,1,Right Hip,203,204,,0,Tamil Nadu Chola_I143.png,False
18,17,Right Knee,293,254,,0,Tamil Nadu Chola_I143.png,False
19,18,Right Ankle,317,336,,0,Tamil Nadu Chola_I143.png,False
0,-1,Root,0,0,FIgurine at the bottom left corner,1,Tamil Nadu Chola_I143.png,True
1,0,Forehead,49,211,,1,Tamil Nadu Chola_I143.png,False
2,1,Nose,55,224,,1,Tamil Nadu Chola_I143.png,False
3,1,Mouth,57,232,,1,Tamil Nadu Chola_I143.png,False
4,1,Left Eye,63,220,,1,Tamil Nadu Chola_I143.png,False
5,1,Right Eye,43,223,,1,Tamil Nadu Chola_I143.png,False
6,1,Left Shoulder,87,251,,1,Tamil Nadu Chola_I143.png,False
7,6,Left Elbow,92,282,,1,Tamil Nadu Chola_I143.png,False
8,7,Left Wrist,74,270,,1,Tamil Nadu Chola_I143.png,False
9,1,Right Shoulder,29,248,,1,Tamil Nadu Chola_I143.png,False
10,9,Right Elbow,29,270,,1,Tamil Nadu Chola_I143.png,False
11,10,Right Wrist,51,274,,1,Tamil Nadu Chola_I143.png,False
12,1,Left Hip,82,296,,1,Tamil Nadu Chola_I143.png,False
13,12,Left Knee,80,326,,1,Tamil Nadu Chola_I143.png,False
14,13,Left Ankle,84,345,,1,Tamil Nadu Chola_I143.png,False
15,1,Right Hip,35,291,,1,Tamil Nadu Chola_I143.png,False
16,15,Right Knee,39,326,,1,Tamil Nadu Chola_I143.png,False
17,16,Right Ankle,34,345,,1,Tamil Nadu Chola_I143.png,False
0,-1,Root,0,0,Figurine at the right-most bottom corner,2,Tamil Nadu Chola_I143.png,True
1,0,Forehead,354,199,,2,Tamil Nadu Chola_I143.png,False
2,1,Nose,351,211,,2,Tamil Nadu Chola_I143.png,False
3,1,Mouth,355,220,,2,Tamil Nadu Chola_I143.png,False
4,1,Left Eye,366,209,,2,Tamil Nadu Chola_I143.png,False
5,1,Right Eye,344,206,,2,Tamil Nadu Chola_I143.png,False
6,1,Left Shoulder,389,241,,2,Tamil Nadu Chola_I143.png,False
7,6,Left Elbow,379,275,,2,Tamil Nadu Chola_I143.png,False
8,7,Left Wrist,366,274,,2,Tamil Nadu Chola_I143.png,False
9,1,Right Shoulder,333,242,,2,Tamil Nadu Chola_I143.png,False
10,9,Right Elbow,321,263,,2,Tamil Nadu Chola_I143.png,False
11,10,Right Wrist,343,272,,2,Tamil Nadu Chola_I143.png,False
0,-1,Root,0,0,Bronze sculpture of Monkey faced god,0,Tamil Nadu Chola_I144.png,True
1,0,Forehead,206,71,,0,Tamil Nadu Chola_I144.png,False
2,1,Nose,212,89,,0,Tamil Nadu Chola_I144.png,False
3,1,Mouth,211,104,,0,Tamil Nadu Chola_I144.png,False
4,1,Left Eye,217,79,,0,Tamil Nadu Chola_I144.png,False
5,1,Right Eye,193,82,,0,Tamil Nadu Chola_I144.png,False
6,1,Left Ear,224,107,,0,Tamil Nadu Chola_I144.png,True
7,1,Right Ear,175,81,,0,Tamil Nadu Chola_I144.png,False
8,1,Left Shoulder,241,128,,0,Tamil Nadu Chola_I144.png,False
9,8,Left Elbow,249,204,,0,Tamil Nadu Chola_I144.png,False
10,9,Left Wrist,236,182,,0,Tamil Nadu Chola_I144.png,False
11,1,Right Shoulder,144,119,,0,Tamil Nadu Chola_I144.png,False
12,11,Right Elbow,136,190,,0,Tamil Nadu Chola_I144.png,False
13,12,Right Wrist,156,157,,0,Tamil Nadu Chola_I144.png,False
14,1,Left Hip,197,219,,0,Tamil Nadu Chola_I144.png,False
15,14,Left Knee,222,301,,0,Tamil Nadu Chola_I144.png,False
16,15,Left Ankle,213,375,,0,Tamil Nadu Chola_I144.png,False
17,1,Right Hip,146,213,,0,Tamil Nadu Chola_I144.png,False
18,17,Right Knee,165,307,,0,Tamil Nadu Chola_I144.png,False
19,18,Right Ankle,180,377,,0,Tamil Nadu Chola_I144.png,False
0,-1,Root,0,0,stone figurine of indian goddess,0,Tamil Nadu Chola_I145.png,True
1,0,Forehead,200,138,,0,Tamil Nadu Chola_I145.png,False
2,1,Nose,204,172,,0,Tamil Nadu Chola_I145.png,True
3,1,Mouth,205,186,,0,Tamil Nadu Chola_I145.png,False
4,1,Left Eye,215,152,,0,Tamil Nadu Chola_I145.png,False
5,1,Right Eye,191,154,,0,Tamil Nadu Chola_I145.png,False
6,1,Left Ear,242,179,,0,Tamil Nadu Chola_I145.png,False
7,1,Right Ear,172,185,,0,Tamil Nadu Chola_I145.png,False
8,1,Left Shoulder,286,236,,0,Tamil Nadu Chola_I145.png,False
9,8,Left Elbow,295,354,,0,Tamil Nadu Chola_I145.png,False
10,9,Left Wrist,283,434,,0,Tamil Nadu Chola_I145.png,False
11,1,Right Shoulder,146,215,,0,Tamil Nadu Chola_I145.png,False
12,11,Right Elbow,146,302,,0,Tamil Nadu Chola_I145.png,True
13,12,Right Wrist,129,342,,0,Tamil Nadu Chola_I145.png,False
14,1,Left Hip,264,385,,0,Tamil Nadu Chola_I145.png,False
15,14,Left Knee,252,555,,0,Tamil Nadu Chola_I145.png,False
16,15,Left Ankle,246,683,,0,Tamil Nadu Chola_I145.png,False
17,1,Right Hip,147,379,,0,Tamil Nadu Chola_I145.png,False
18,17,Right Knee,180,567,,0,Tamil Nadu Chola_I145.png,False
19,18,Right Ankle,205,683,,0,Tamil Nadu Chola_I145.png,False
0,-1,Root,0,0,stone figurine of indian god in sitting position probably Vishnu with four hands,0,Tamil Nadu Chola_I146.png,True
1,0,Forehead,268,176,,0,Tamil Nadu Chola_I146.png,False
2,1,Nose,270,202,,0,Tamil Nadu Chola_I146.png,False
3,1,Mouth,272,216,,0,Tamil Nadu Chola_I146.png,False
4,1,Left Eye,283,187,,0,Tamil Nadu Chola_I146.png,False
5,1,Right Eye,251,192,,0,Tamil Nadu Chola_I146.png,False
6,1,Left Ear,302,185,,0,Tamil Nadu Chola_I146.png,False
7,1,Right Ear,232,197,,0,Tamil Nadu Chola_I146.png,False
8,1,Left Shoulder,345,249,,0,Tamil Nadu Chola_I146.png,False
9,8,Left Elbow,344,338,,0,Tamil Nadu Chola_I146.png,True
10,9,Left Wrist,399,325,,0,Tamil Nadu Chola_I146.png,False
11,8,Left Elbow,363,326,,0,Tamil Nadu Chola_I146.png,True
12,11,Left Wrist,354,375,,0,Tamil Nadu Chola_I146.png,True
13,1,Right Shoulder,198,269,,0,Tamil Nadu Chola_I146.png,False
14,13,Right Elbow,181,363,,0,Tamil Nadu Chola_I146.png,False
15,14,Right Wrist,150,325,,0,Tamil Nadu Chola_I146.png,False
16,13,Right Elbow,210,360,,0,Tamil Nadu Chola_I146.png,True
17,16,Right Wrist,195,369,,0,Tamil Nadu Chola_I146.png,False
18,1,Left Hip,324,389,,0,Tamil Nadu Chola_I146.png,False
19,18,Left Knee,425,433,,0,Tamil Nadu Chola_I146.png,False
20,19,Left Ankle,283,441,,0,Tamil Nadu Chola_I146.png,False
21,1,Right Hip,238,385,,0,Tamil Nadu Chola_I146.png,False
22,21,Right Knee,144,447,,0,Tamil Nadu Chola_I146.png,False
23,22,Right Ankle,199,576,,0,Tamil Nadu Chola_I146.png,False
0,-1,Root,0,0,Set of jewellery,0,Tamil Nadu Chola_I147.png,True
0,-1,Root,0,0,metal sculpture of Indian God,0,Tamil Nadu Chola_I149.png,True
1,0,Forehead,263,156,,0,Tamil Nadu Chola_I149.png,False
2,1,Nose,267,180,,0,Tamil Nadu Chola_I149.png,False
3,1,Mouth,264,192,,0,Tamil Nadu Chola_I149.png,False
4,1,Left Eye,278,165,,0,Tamil Nadu Chola_I149.png,False
5,1,Right Eye,250,162,,0,Tamil Nadu Chola_I149.png,False
6,1,Left Ear,302,159,,0,Tamil Nadu Chola_I149.png,False
7,1,Right Ear,233,163,,0,Tamil Nadu Chola_I149.png,False
8,1,Left Shoulder,331,233,,0,Tamil Nadu Chola_I149.png,False
9,8,Left Elbow,338,344,,0,Tamil Nadu Chola_I149.png,True
10,9,Left Wrist,335,321,,0,Tamil Nadu Chola_I149.png,False
11,1,Right Shoulder,193,231,,0,Tamil Nadu Chola_I149.png,False
12,11,Right Elbow,184,337,,0,Tamil Nadu Chola_I149.png,True
13,12,Right Wrist,189,318,,0,Tamil Nadu Chola_I149.png,False
14,1,Left Hip,299,370,,0,Tamil Nadu Chola_I149.png,False
15,14,Left Knee,288,548,,0,Tamil Nadu Chola_I149.png,False
16,15,Left Ankle,284,643,,0,Tamil Nadu Chola_I149.png,False
17,1,Right Hip,231,368,,0,Tamil Nadu Chola_I149.png,False
18,17,Right Knee,241,558,,0,Tamil Nadu Chola_I149.png,False
19,18,Right Ankle,250,641,,0,Tamil Nadu Chola_I149.png,False
0,-1,Root,0,0,Metal statue of Indian god with four hands probably Lord Vishnu,0,Tamil Nadu Chola_I151.png,True
1,0,Forehead,1608,609,,0,Tamil Nadu Chola_I151.png,False
2,1,Nose,1622,740,,0,Tamil Nadu Chola_I151.png,False
3,1,Mouth,1622,792,,0,Tamil Nadu Chola_I151.png,False
4,1,Left Eye,1670,654,,0,Tamil Nadu Chola_I151.png,False
5,1,Right Eye,1553,668,,0,Tamil Nadu Chola_I151.png,False
6,1,Left Ear,1763,671,,0,Tamil Nadu Chola_I151.png,True
7,1,Right Ear,1463,678,,0,Tamil Nadu Chola_I151.png,True
8,1,Left Shoulder,1915,985,,0,Tamil Nadu Chola_I151.png,False
9,8,Left Elbow,1947,1436,,0,Tamil Nadu Chola_I151.png,False
10,9,Left Wrist,1952,1664,,0,Tamil Nadu Chola_I151.png,False
11,8,Left Elbow,2013,1353,,0,Tamil Nadu Chola_I151.png,False
12,11,Left Wrist,2163,1226,,0,Tamil Nadu Chola_I151.png,False
13,1,Right Shoulder,1270,998,,0,Tamil Nadu Chola_I151.png,False
14,13,Right Elbow,1170,1375,,0,Tamil Nadu Chola_I151.png,False
15,14,Right Wrist,1020,1203,,0,Tamil Nadu Chola_I151.png,False
16,13,Right Elbow,1220,1342,,0,Tamil Nadu Chola_I151.png,False
17,16,Right Wrist,1281,1475,,0,Tamil Nadu Chola_I151.png,False
18,1,Left Hip,1769,1542,,0,Tamil Nadu Chola_I151.png,False
19,18,Left Knee,1713,2237,,0,Tamil Nadu Chola_I151.png,False
20,19,Left Ankle,1661,2650,,0,Tamil Nadu Chola_I151.png,False
21,1,Right Hip,1432,1535,,0,Tamil Nadu Chola_I151.png,False
22,21,Right Knee,1439,2274,,0,Tamil Nadu Chola_I151.png,False
23,22,Right Ankle,1454,2584,,0,Tamil Nadu Chola_I151.png,False
0,-1,Root,0,0,stone sculpture of Indian god with four hands,0,Tamil Nadu Chola_I152.png,True
1,0,Forehead,226,106,,0,Tamil Nadu Chola_I152.png,False
2,1,Left Shoulder,283,195,,0,Tamil Nadu Chola_I152.png,False
3,2,Left Elbow,313,302,,0,Tamil Nadu Chola_I152.png,False
4,3,Left Wrist,306,366,,0,Tamil Nadu Chola_I152.png,False
5,2,Left Elbow,323,286,,0,Tamil Nadu Chola_I152.png,False
6,5,Left Wrist,361,249,,0,Tamil Nadu Chola_I152.png,False
7,1,Right Shoulder,162,202,,0,Tamil Nadu Chola_I152.png,False
8,7,Right Elbow,125,288,,0,Tamil Nadu Chola_I152.png,False
9,8,Right Wrist,103,256,,0,Tamil Nadu Chola_I152.png,False
10,7,Right Elbow,140,278,,0,Tamil Nadu Chola_I152.png,False
11,10,Right Wrist,153,307,,0,Tamil Nadu Chola_I152.png,False
12,1,Left Hip,267,327,,0,Tamil Nadu Chola_I152.png,False
13,12,Left Knee,259,462,,0,Tamil Nadu Chola_I152.png,True
14,13,Left Ankle,260,566,,0,Tamil Nadu Chola_I152.png,False
15,1,Right Hip,189,327,,0,Tamil Nadu Chola_I152.png,False
16,15,Right Knee,183,481,,0,Tamil Nadu Chola_I152.png,False
